Variables =      x      y      z
  zone      T="outputdata"      i=101      j=101      k=1
  0.69080933   0.23493576   0.00
  0.71896061   0.23184582   0.00
  0.74624706   0.22849165   0.00
  0.77326021   0.22487175   0.00
  0.80045685   0.22098713   0.00
  0.82775460   0.21684832   0.00
  0.85493634   0.21246832   0.00
  0.88182103   0.20785957   0.00
  0.90837166   0.20303171   0.00
  0.93458733   0.19799378   0.00
  0.96045812   0.19275530   0.00
  0.98593777   0.18732710   0.00
  1.01097098   0.18172047   0.00
  1.03550533   0.17594643   0.00
  1.05949925   0.17001446   0.00
  1.08291402   0.16393376   0.00
  1.10571089   0.15771397   0.00
  1.12785049   0.15136606   0.00
  1.14929343   0.14490145   0.00
  1.17000146   0.13833124   0.00
  1.18994039   0.13166508   0.00
  1.20907718   0.12491229   0.00
  1.22737888   0.11808219   0.00
  1.24481246   0.11118362   0.00
  1.26134499   0.10422535   0.00
  1.27694556   0.09721654   0.00
  1.29159084   0.09016741   0.00
  1.30525953   0.08308853   0.00
  1.31792906   0.07599044   0.00
  1.32957115   0.06888321   0.00
  1.34015626   0.06177688   0.00
  1.34966235   0.05468179   0.00
  1.35809686   0.04760937   0.00
  1.36547474   0.04057137   0.00
  1.37178919   0.03358232   0.00
  1.37694581   0.02666788   0.00
  1.38082846   0.01985650   0.00
  1.38340642   0.01316460   0.00
  1.38499012   0.00656038   0.00
  1.01022913   0.00000000   0.00
 -0.02093057   0.00000000   0.00
 -0.03543436   0.01464598   0.00
 -0.03423571   0.02916431   0.00
 -0.03242485   0.04344645   0.00
 -0.02995733   0.05757576   0.00
 -0.02685117   0.07165473   0.00
 -0.02312137   0.08575794   0.00
 -0.01876964   0.09984810   0.00
 -0.01379465   0.11386005   0.00
 -0.00819667   0.12773748   0.00
 -0.00198118   0.14145931   0.00
  0.00484473   0.15501335   0.00
  0.01227431   0.16838765   0.00
  0.02030310   0.18157082   0.00
  0.02892696   0.19455171   0.00
  0.03814061   0.20731957   0.00
  0.04793531   0.21986474   0.00
  0.05830122   0.23217798   0.00
  0.06922871   0.24425065   0.00
  0.08071024   0.25607600   0.00
  0.09273848   0.26764795   0.00
  0.10530529   0.27895979   0.00
  0.11840005   0.29000169   0.00
  0.13201131   0.30076326   0.00
  0.14612738   0.31123438   0.00
  0.16073656   0.32140519   0.00
  0.17582694   0.33126614   0.00
  0.19138654   0.34080767   0.00
  0.20740411   0.35001934   0.00
  0.22386836   0.35889076   0.00
  0.24076744   0.36741185   0.00
  0.25808798   0.37557312   0.00
  0.27581606   0.38336545   0.00
  0.29393712   0.39078047   0.00
  0.31243466   0.39781181   0.00
  0.33129154   0.40445387   0.00
  0.35049248   0.41070114   0.00
  0.37003013   0.41654731   0.00
  0.38989898   0.42198616   0.00
  0.41008570   0.42701219   0.00
  0.43054603   0.43162162   0.00
  0.45122790   0.43581141   0.00
  0.47210746   0.43957853   0.00
  0.49327426   0.44291887   0.00
  0.51484611   0.44582837   0.00
  0.53683531   0.44830372   0.00
  0.55883235   0.45034354   0.00
  0.58032224   0.45194721   0.00
  0.60118220   0.45311444   0.00
  0.62285844   0.45384506   0.00
  0.64718945   0.45413920   0.00
  0.67443863   0.45398455   0.00
  0.70213756   0.45337916   0.00
  0.72716286   0.45231237   0.00
  0.74962115   0.45080836   0.00
  0.77053918   0.44889542   0.00
  0.79111883   0.44658563   0.00
  0.81326248   0.44382490   0.00
  0.83904770   0.44054290   0.00
  0.86980418   0.43668892   0.00
  0.90386975   0.43228967   0.00
  0.93883440   0.42739152   0.00
  0.97278644   0.42203342   0.00
  1.00580715   0.41622375   0.00
  1.03847616   0.40996349   0.00
  1.07123980   0.40325629   0.00
  1.10401076   0.39611537   0.00
  1.13656843   0.38855663   0.00
  1.16872802   0.38059556   0.00
  1.20044743   0.37224504   0.00
  1.23172040   0.36351757   0.00
  1.26253186   0.35442623   0.00
  1.29283088   0.34498563   0.00
  1.32255771   0.33521094   0.00
  1.35165557   0.32511724   0.00
  1.38007858   0.31471824   0.00
  1.40778379   0.30402751   0.00
  1.43472836   0.29305921   0.00
  1.46086902   0.28182895   0.00
  1.48616260   0.27035289   0.00
  1.51056722   0.25864706   0.00
  1.53404519   0.24672613   0.00
  1.55656010   0.23460459   0.00
  1.57807582   0.22229701   0.00
  1.59855628   0.20981762   0.00
  1.61796572   0.19718070   0.00
  1.63627054   0.18440097   0.00
  1.65344481   0.17149432   0.00
  1.66946481   0.15847707   0.00
  1.68430573   0.14536556   0.00
  1.69793732   0.13217579   0.00
  1.71032826   0.11892375   0.00
  1.72145484   0.10562584   0.00
  1.73132272   0.09229955   0.00
  1.73994522   0.07896274   0.00
  1.74731430   0.06563610   0.00
  1.75333540   0.05235135   0.00
  1.75789265   0.03914301   0.00
  1.76095495   0.02603371   0.00
  1.76282910   0.01299836   0.00
  1.02093057   0.00000000   0.00
 -0.03212614   0.00000000   0.00
 -0.06544308   0.02106715   0.00
 -0.06394711   0.04200147   0.00
 -0.06163914   0.06268904   0.00
 -0.05847569   0.08320592   0.00
 -0.05447530   0.10364710   0.00
 -0.04965374   0.12407997   0.00
 -0.04401381   0.14446125   0.00
 -0.03755552   0.16472008   0.00
 -0.03028064   0.18479442   0.00
 -0.02219631   0.20465715   0.00
 -0.01331144   0.22429002   0.00
 -0.00363485   0.24367505   0.00
  0.00682679   0.26279491   0.00
  0.01806689   0.28163256   0.00
  0.03007755   0.30017147   0.00
  0.04284728   0.31839623   0.00
